unSid,unTimeAction,nX,nY,strAnitile,unScale,strSoundtile,unTime,nData
1005822,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1005823,0,0,0,0,100,,0,0
1005824,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1005825,0,0,0,0,100,,0,0
1005826,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1005827,0,0,0,0,100,,0,0
1005831,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1005832,0,0,0,0,100,,0,0
1005900,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1005902,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1005903,0,0,0,0,100,,0,0
1005904,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1005905,0,0,0,0,100,,0,0
1005906,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1005907,0,0,0,0,100,,0,0
1005911,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1005912,0,0,0,0,100,,0,0
1005920,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1005922,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1005923,0,0,0,0,100,,0,0
1005924,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1005925,0,0,0,0,100,,0,0
1005926,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1005927,0,0,0,0,100,,0,0
1005931,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1005932,0,0,0,0,100,,0,0
1006000,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006002,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006003,0,0,0,0,100,,0,0
1006004,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006005,0,0,0,0,100,,0,0
1006006,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006007,0,0,0,0,100,,0,0
1006011,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006012,0,0,0,0,100,,0,0
1006020,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006022,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006023,0,0,0,0,100,,0,0
1006024,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006025,0,0,0,0,100,,0,0
1006026,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006027,0,0,0,0,100,,0,0
1006031,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006032,0,0,0,0,100,,0,0
1006100,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006102,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006103,0,0,0,0,100,,0,0
1006104,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006105,0,0,0,0,100,,0,0
1006106,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006107,0,0,0,0,100,,0,0
1006111,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006112,0,0,0,0,100,,0,0
1006120,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006122,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006123,0,0,0,0,100,,0,0
1006124,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006125,0,0,0,0,100,,0,0
1006126,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006127,0,0,0,0,100,,0,0
1006131,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006132,0,0,0,0,100,,0,0
1006200,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006202,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006203,0,0,0,0,100,,0,0
1006204,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006205,0,0,0,0,100,,0,0
1006206,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006207,0,0,0,0,100,,0,0
1006211,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006212,0,0,0,0,100,,0,0
1006220,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006222,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006223,0,0,0,0,100,,0,0
1006224,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006225,0,0,0,0,100,,0,0
1006226,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006227,0,0,0,0,100,,0,0
1006231,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006232,0,0,0,0,100,,0,0
1006300,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006302,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006303,0,0,0,0,100,,0,0
1006304,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006305,0,0,0,0,100,,0,0
1006306,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006307,0,0,0,0,100,,0,0
1006311,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006312,0,0,0,0,100,,0,0
1006320,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006322,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006323,0,0,0,0,100,,0,0
1006324,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006325,0,0,0,0,100,,0,0
1006326,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006327,0,0,0,0,100,,0,0
1006331,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006332,0,0,0,0,100,,0,0
1006400,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006402,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006403,0,0,0,0,100,,0,0
1006404,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006405,0,0,0,0,100,,0,0
1006406,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006407,0,0,0,0,100,,0,0
1006411,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006412,0,0,0,0,100,,0,0
1006420,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006422,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006423,0,0,0,0,100,,0,0
1006424,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006425,0,0,0,0,100,,0,0
1006426,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006427,0,0,0,0,100,,0,0
1006431,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006432,0,0,0,0,100,,0,0
1006500,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006502,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006503,0,0,0,0,100,,0,0
1006504,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006505,0,0,0,0,100,,0,0
1006506,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006507,0,0,0,0,100,,0,0
1006511,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006512,0,0,0,0,100,,0,0
1006520,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006522,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006523,0,0,0,0,100,,0,0
1006524,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006525,0,0,0,0,100,,0,0
1006526,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006527,0,0,0,0,100,,0,0
1006531,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006532,0,0,0,0,100,,0,0
1006600,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006602,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006603,0,0,0,0,100,,0,0
1006604,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006605,0,0,0,0,100,,0,0
1006606,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006607,0,0,0,0,100,,0,0
1006611,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006612,0,0,0,0,100,,0,0
1006620,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006622,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006623,0,0,0,0,100,,0,0
1006624,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006625,0,0,0,0,100,,0,0
1006626,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006627,0,0,0,0,100,,0,0
1006631,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006632,0,0,0,0,100,,0,0
1006700,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006702,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006703,0,0,0,0,100,,0,0
1006704,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006705,0,0,0,0,100,,0,0
1006706,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006707,0,0,0,0,100,,0,0
1006711,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006712,0,0,0,0,100,,0,0
1006720,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006722,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006723,0,0,0,0,100,,0,0
1006724,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006725,0,0,0,0,100,,0,0
1006726,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006727,0,0,0,0,100,,0,0
1006731,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006732,0,0,0,0,100,,0,0
1006800,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006802,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006803,0,0,0,0,100,,0,0
1006804,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006805,0,0,0,0,100,,0,0
1006806,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006807,0,0,0,0,100,,0,0
1006811,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006812,0,0,0,0,100,,0,0
1006820,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006822,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006823,0,0,0,0,100,,0,0
1006824,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006825,0,0,0,0,100,,0,0
1006826,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006827,0,0,0,0,100,,0,0
1006831,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006832,0,0,0,0,100,,0,0
1006900,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1006902,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1006903,0,0,0,0,100,,0,0
1006904,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1006905,0,0,0,0,100,,0,0
1006906,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1006907,0,0,0,0,100,,0,0
1006911,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1006912,0,0,0,0,100,,0,0
1006920,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1006922,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1006923,0,0,0,0,100,,0,0
1006924,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1006925,0,0,0,0,100,,0,0
1006926,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1006927,0,0,0,0,100,,0,0
1006931,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1006932,0,0,0,0,100,,0,0
1007000,0,-51,-104,1001_dz_ks_nan_sta,100,,0,0
1007002,0,-52,-104,1001_dz_ks_nan_att,100,music/skill/m_atc.ogg,0,0
1007003,0,0,0,0,100,,0,0
1007004,0,-87,-108,1001_dz_ks_nan_hur,100,music/skill/m_hit.ogg,0,0
1007005,0,0,0,0,100,,0,0
1007006,0,-182,-127,1001_dz_ks_nan_die,100,music/skill/m_death.ogg,0,0
1007007,0,0,0,0,100,,0,0
1007011,0,-59,-105,1001_dz_ks_nan_mag,100,,0,0
1007012,0,0,0,0,100,,0,0
1007020,0,-53,-105,1001_dz_f_nan_sta,100,,0,0
1007022,0,-90,-106,1001_dz_f_nan_att,100,music/skill/m_atc.ogg,0,0
1007023,0,0,0,0,100,,0,0
1007024,0,-83,-112,1001_dz_f_nan_hur,100,music/skill/m_hit.ogg,0,0
1007025,0,0,0,0,100,,0,0
1007026,0,-182,-127,1001_dz_f_nan_die,100,music/skill/m_death.ogg,0,0
1007027,0,0,0,0,100,,0,0
1007031,0,-64,-106,1001_dz_f_nan_mag,100,,0,0
1007032,0,0,0,0,100,,0,0
1007100,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007102,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007103,0,0,0,0,100,,0,0
1007104,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007105,0,0,0,0,100,,0,0
1007106,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007107,0,0,0,0,100,,0,0
1007111,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007112,0,0,0,0,100,,0,0
1007120,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007122,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007123,0,0,0,0,100,,0,0
1007124,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007125,0,0,0,0,100,,0,0
1007126,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007127,0,0,0,0,100,,0,0
1007131,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007132,0,0,0,0,100,,0,0
1007200,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007202,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007203,0,0,0,0,100,,0,0
1007204,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007205,0,0,0,0,100,,0,0
1007206,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007207,0,0,0,0,100,,0,0
1007211,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007212,0,0,0,0,100,,0,0
1007220,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007222,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007223,0,0,0,0,100,,0,0
1007224,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007225,0,0,0,0,100,,0,0
1007226,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007227,0,0,0,0,100,,0,0
1007231,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007232,0,0,0,0,100,,0,0
1007300,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007302,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007303,0,0,0,0,100,,0,0
1007304,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007305,0,0,0,0,100,,0,0
1007306,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007307,0,0,0,0,100,,0,0
1007311,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007312,0,0,0,0,100,,0,0
1007320,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007322,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007323,0,0,0,0,100,,0,0
1007324,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007325,0,0,0,0,100,,0,0
1007326,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007327,0,0,0,0,100,,0,0
1007331,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007332,0,0,0,0,100,,0,0
1007400,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007402,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007403,0,0,0,0,100,,0,0
1007404,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007405,0,0,0,0,100,,0,0
1007406,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007407,0,0,0,0,100,,0,0
1007411,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007412,0,0,0,0,100,,0,0
1007420,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007422,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007423,0,0,0,0,100,,0,0
1007424,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007425,0,0,0,0,100,,0,0
1007426,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007427,0,0,0,0,100,,0,0
1007431,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007432,0,0,0,0,100,,0,0
1007500,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007502,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007503,0,0,0,0,100,,0,0
1007504,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007505,0,0,0,0,100,,0,0
1007506,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007507,0,0,0,0,100,,0,0
1007511,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007512,0,0,0,0,100,,0,0
1007520,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007522,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007523,0,0,0,0,100,,0,0
1007524,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007525,0,0,0,0,100,,0,0
1007526,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007527,0,0,0,0,100,,0,0
1007531,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007532,0,0,0,0,100,,0,0
1007600,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007602,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007603,0,0,0,0,100,,0,0
1007604,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007605,0,0,0,0,100,,0,0
1007606,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007607,0,0,0,0,100,,0,0
1007611,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007612,0,0,0,0,100,,0,0
1007620,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007622,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007623,0,0,0,0,100,,0,0
1007624,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007625,0,0,0,0,100,,0,0
1007626,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007627,0,0,0,0,100,,0,0
1007631,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007632,0,0,0,0,100,,0,0
1007700,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007702,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007703,0,0,0,0,100,,0,0
1007704,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007705,0,0,0,0,100,,0,0
1007706,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007707,0,0,0,0,100,,0,0
1007711,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007712,0,0,0,0,100,,0,0
1007720,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007722,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007723,0,0,0,0,100,,0,0
1007724,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007725,0,0,0,0,100,,0,0
1007726,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007727,0,0,0,0,100,,0,0
1007731,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007732,0,0,0,0,100,,0,0
1007800,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007802,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007803,0,0,0,0,100,,0,0
1007804,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007805,0,0,0,0,100,,0,0
1007806,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007807,0,0,0,0,100,,0,0
1007811,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007812,0,0,0,0,100,,0,0
1007820,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007822,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007823,0,0,0,0,100,,0,0
1007824,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007825,0,0,0,0,100,,0,0
1007826,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007827,0,0,0,0,100,,0,0
1007831,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007832,0,0,0,0,100,,0,0
1007900,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1007902,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1007903,0,0,0,0,100,,0,0
1007904,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1007905,0,0,0,0,100,,0,0
1007906,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1007907,0,0,0,0,100,,0,0
1007911,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1007912,0,0,0,0,100,,0,0
1007920,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1007922,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1007923,0,0,0,0,100,,0,0
1007924,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1007925,0,0,0,0,100,,0,0
1007926,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1007927,0,0,0,0,100,,0,0
1007931,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1007932,0,0,0,0,100,,0,0
1008000,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1008002,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1008003,0,0,0,0,100,,0,0
1008004,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1008005,0,0,0,0,100,,0,0
1008006,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1008007,0,0,0,0,100,,0,0
1008011,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1008012,0,0,0,0,100,,0,0
1008020,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1008022,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1008023,0,0,0,0,100,,0,0
1008024,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1008025,0,0,0,0,100,,0,0
1008026,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1008027,0,0,0,0,100,,0,0
1008031,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1008032,0,0,0,0,100,,0,0
1008100,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1008102,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1008103,0,0,0,0,100,,0,0
1008104,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1008105,0,0,0,0,100,,0,0
1008106,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1008107,0,0,0,0,100,,0,0
1008111,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1008112,0,0,0,0,100,,0,0
1008120,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1008122,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1008123,0,0,0,0,100,,0,0
1008124,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1008125,0,0,0,0,100,,0,0
1008126,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1008127,0,0,0,0,100,,0,0
1008131,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1008132,0,0,0,0,100,,0,0
1008200,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1008202,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1008203,0,0,0,0,100,,0,0
1008204,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1008205,0,0,0,0,100,,0,0
1008206,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1008207,0,0,0,0,100,,0,0
1008211,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1008212,0,0,0,0,100,,0,0
1008220,0,-45,-95,1001_dz_f_nv_sta,100,,0,0
1008222,0,-93,-98,1001_dz_f_nv_att,100,music/skill/m_atc.ogg,0,0
1008223,0,0,0,0,100,,0,0
1008224,0,-81,-140,1001_dz_f_nv_hur,100,music/skill/m_hit.ogg,0,0
1008225,0,0,0,0,100,,0,0
1008226,0,-179,-141,1001_dz_f_nv_die,100,music/skill/m_death.ogg,0,0
1008227,0,0,0,0,100,,0,0
1008231,0,-93,-96,1001_dz_f_nv_mag,100,,0,0
1008232,0,0,0,0,100,,0,0
1008300,0,-44,-96,1001_dz_ks_nv_sta,100,,0,0
1008302,0,-47,-109,1001_dz_ks_nv_att,100,music/skill/m_atc.ogg,0,0
1008303,0,0,0,0,100,,0,0
1008304,0,-75,-105,1001_dz_ks_nv_hur,100,music/skill/m_hit.ogg,0,0
1008305,0,0,0,0,100,,0,0
1008306,0,-178,-126,1001_dz_ks_nv_die,100,music/skill/m_death.ogg,0,0
1008307,0,0,0,0,100,,0,0
1008311,0,-51,-96,1001_dz_ks_nv_mag,100,,0,0
1008312,0,0,0,0,100,,0,0
